Time,Demand
2015,09,4248
2015,09,4090
2015,09,3991
2015,09,3903
2015,09,3769
2015,09,3618
2015,09,3608
2015,09,3673
2015,09,3771
2015,09,3946
2015,09,4200
2015,09,4597
2015,09,5013
2015,09,5321
2015,09,5523
2015,09,5478
2015,09,5615
2015,09,5659
2015,09,5601
2015,09,5418
2015,09,5189
2015,09,4938
2015,09,4714
2015,09,4479
2015,09,4203
2015,09,4010
2015,09,3879
2015,09,3732
2015,09,3588
2015,09,3436
2015,09,3426
2015,09,3525
2015,09,3684
2015,09,3892
2015,09,4153
2015,09,4541
2015,09,4974
2015,09,5391
2015,09,5950
2015,09,6188
2015,09,6422
2015,09,6447
